"","P_CODE","REEF","SITE_NO","TRANSECT_NO","LATITUDE","LONGITUDE","REPORT_YEAR","DATE","fYEAR","fDEPTH","REEF_ZONE","fGROUP","GROUP_DESC","COUNT","TOTAL","PERC_COVER","ZONE_DEPTH","tier4","tier5"
"11992","1","Yonge Reef Site 3","808","4",-14.578917,145.624317,2014,NA,"2014","9","_","HARD CORAL","HARD CORAL",254,2600,0.0976923076923077,"_.9",1837,4189
"11993","1","Yonge Reef Site 3","808","4",-14.578917,145.624317,2016,NA,"2016","9","_","HARD CORAL","HARD CORAL",62,2350,0.0263829787234043,"_.9",1837,4189
"11994","1","Yonge Reef Site 3","808","4",-14.578917,145.624317,2018,NA,"2018","9","_","HARD CORAL","HARD CORAL",240,3850,0.0623376623376623,"_.9",1837,4189
"11995","1","Yonge Reef Site 3","808","4",-14.578917,145.624317,2020,NA,"2020","7","_","HARD CORAL","HARD CORAL",390,2545,0.153241650294695,"_.7",1837,4189
"11996","1","Yonge Reef Site 3","808","4",-14.578917,145.624317,2021,NA,"2021","7","_","HARD CORAL","HARD CORAL",430,1510,0.28476821192053,"_.7",1837,4189
"11997","1","Yonge Reef Site 3","808","5",-14.578917,145.624317,2006,NA,"2006","9","_","HARD CORAL","HARD CORAL",97,500,0.194,"_.9",1837,4189
"11998","1","Yonge Reef Site 3","808","5",-14.578917,145.624317,2008,NA,"2008","9","_","HARD CORAL","HARD CORAL",737,2700,0.272962962962963,"_.9",1837,4189
"11999","1","Yonge Reef Site 3","808","5",-14.578917,145.624317,2010,NA,"2010","9","_","HARD CORAL","HARD CORAL",1004,2750,0.365090909090909,"_.9",1837,4189
"12000","1","Yonge Reef Site 3","808","5",-14.578917,145.624317,2012,NA,"2012","9","_","HARD CORAL","HARD CORAL",798,2700,0.295555555555556,"_.9",1837,4189
"12001","1","Yonge Reef Site 3","808","5",-14.578917,145.624317,2014,NA,"2014","9","_","HARD CORAL","HARD CORAL",412,2700,0.152592592592593,"_.9",1837,4189
"12002","1","Yonge Reef Site 3","808","5",-14.578917,145.624317,2016,NA,"2016","9","_","HARD CORAL","HARD CORAL",130,2700,0.0481481481481481,"_.9",1837,4189
"12003","1","Yonge Reef Site 3","808","5",-14.578917,145.624317,2018,NA,"2018","9","_","HARD CORAL","HARD CORAL",262,4150,0.0631325301204819,"_.9",1837,4189
"12004","1","Yonge Reef Site 3","808","5",-14.578917,145.624317,2020,NA,"2020","7","_","HARD CORAL","HARD CORAL",498,3090,0.161165048543689,"_.7",1837,4189
"12005","1","Yonge Reef Site 3","808","5",-14.578917,145.624317,2021,NA,"2021","7","_","HARD CORAL","HARD CORAL",134,555,0.241441441441441,"_.7",1837,4189
"12006","47","10001","781","1",-16.19292463,145.8962562,2016,NA,"2016","10","_","HARD CORAL","HARD CORAL",1258,7185,0.17508698677801,"_.10",1819,10727
"12007","47","10001","781","1",-16.19292463,145.8962562,2017,NA,"2017","10","_","HARD CORAL","HARD CORAL",5446,48050,0.113340270551509,"_.10",1819,10727
"12008","47","10001","781",NA,-16.19292463,145.8962562,2012,NA,"2012","10","_","HARD CORAL","HARD CORAL",16191,65000,0.249092307692308,"_.10",1819,10727
"12009","47","10002","72","1",-16.18336647,145.8958918,2016,NA,"2016","10","_","HARD CORAL","HARD CORAL",12990,88016,0.147586802399564,"_.10",1819,10727
"12010","47","10002","72","1",-16.18336647,145.8958918,2017,NA,"2017","10","_","HARD CORAL","HARD CORAL",8078,66937,0.120680640004781,"_.10",1819,10727
"12011","47","10002","72",NA,-16.18336647,145.8958918,2012,NA,"2012","10","_","HARD CORAL","HARD CORAL",28001,174950,0.160051443269506,"_.10",1819,10727
"12012","47","10003","1206","1",-16.18019434,145.8909485,2016,NA,"2016","10","_","HARD CORAL","HARD CORAL",9210,71815,0.128246188122259,"_.10",1819,10727
"12013","47","10003","1206","1",-16.18019434,145.8909485,2017,NA,"2017","10","_","HARD CORAL","HARD CORAL",3220,26650,0.120825515947467,"_.10",1819,10727
"12014","47","10003","1206",NA,-16.18019434,145.8909485,2012,NA,"2012","10","_","HARD CORAL","HARD CORAL",13164,53500,0.246056074766355,"_.10",1819,10727
"12015","47","10004","1551",NA,-16.53046615,147.8250604,2012,NA,"2012","10","_","HARD CORAL","HARD CORAL",11612,49800,0.233172690763052,"_.10",1825,12983
"12016","47","10005","825",NA,-16.52545253,147.8193808,2012,NA,"2012","10","_","HARD CORAL","HARD CORAL",30002,200800,0.14941235059761,"_.10",1825,12983
"12017","47","10006","1435",NA,-16.51203797,147.8442137,2012,NA,"2012","10","_","HARD CORAL","HARD CORAL",17534,110650,0.158463624039765,"_.10",1825,12988
"12018","47","10007","1240",NA,-16.3847335,147.851068,2012,NA,"2012","10","_","HARD CORAL","HARD CORAL",1797,24688,0.0727883992222942,"_.10",1825,12940
"12019","47","10008","278",NA,-16.43900925,147.9004878,2012,NA,"2012","10","_","HARD CORAL","HARD CORAL",2191,28404,0.0771370229545135,"_.10",1825,12930
"12020","47","10009","813",NA,-16.40907864,148.0168717,2012,NA,"2012","10","_","HARD CORAL","HARD CORAL",2720,16922,0.160737501477367,"_.10",1825,12992
"12021","47","10010","1584",NA,-16.41117182,148.0369247,2012,NA,"2012","10","_","HARD CORAL","HARD CORAL",8488,82513,0.102868638881146,"_.10",1825,12989
"12022","47","10011","1244",NA,-17.71173544,148.3918174,2012,NA,"2012","10","_","HARD CORAL","HARD CORAL",4420,83900,0.0526817640047676,"_.10",1825,16697
"12023","47","10012","1013",NA,-17.71305169,148.3520077,2012,NA,"2012","10","_","HARD CORAL","HARD CORAL",1526,16409,0.0929977451398623,"_.10",1825,16691
"12024","47","10013","1377",NA,-17.6989315,148.5120285,2012,NA,"2012","10","_","HARD CORAL","HARD CORAL",1938,15850,0.122271293375394,"_.10",1825,16676
"12025","47","10014","1497",NA,-17.72829693,148.4553981,2012,NA,"2012","10","_","HARD CORAL","HARD CORAL",6557,80500,0.0814534161490683,"_.10",1825,16683
"12026","47","10016","661",NA,-17.68361808,148.580137,2012,NA,"2012","10","_","HARD CORAL","HARD CORAL",1251,48800,0.0256352459016393,"_.10",1825,16687
"12027","47","10017","624",NA,-17.78290197,148.4162033,2012,NA,"2012","10","_","HARD CORAL","HARD CORAL",6405,62500,0.10248,"_.10",1825,16543
"12028","47","10019","635",NA,-17.8705385,148.470272,2012,NA,"2012","10","_","HARD CORAL","HARD CORAL",34514,87600,0.393995433789954,"_.10",1825,16544
"12029","47","10020","399",NA,-17.827208,148.514483,2012,NA,"2012","10","_","HARD CORAL","HARD CORAL",15192,68550,0.221619256017505,"_.10",1825,16552
"12030","47","10022","1658",NA,-18.26519977,147.3977372,2012,NA,"2012","10","_","HARD CORAL","HARD CORAL",3739,74074,0.0504765504765505,"_.10",1808,10223
"12031","47","10023","1547",NA,-18.2780868,147.385408,2012,NA,"2012","10","_","HARD CORAL","HARD CORAL",4156,72754,0.0571240069274542,"_.10",1808,10227
"12032","47","10024","1542",NA,-18.2544353,147.3862838,2012,NA,"2012","10","_","HARD CORAL","HARD CORAL",7607,49618,0.153311298319158,"_.10",1808,10226
"12033","47","10025","761",NA,-17.70618782,148.5113266,2012,NA,"2012","10","_","HARD CORAL","HARD CORAL",1939,29986,0.064663509637831,"_.10",1825,16677
"12034","47","10026","229",NA,-16.51782883,147.9688217,2012,NA,"2012","10","_","HARD CORAL","HARD CORAL",8216,91000,0.0902857142857143,"_.10",1825,12967
"12035","47","11001","384",NA,-18.80401592,147.6630209,2012,NA,"2012","10","_","HARD CORAL","HARD CORAL",23605,172100,0.137158628704242,"_.10",1808,18599
"12036","47","11002","857",NA,-18.83965,147.6468025,2012,NA,"2012","10","_","HARD CORAL","HARD CORAL",10933,76800,0.142356770833333,"_.10",1808,18598
"12037","47","11003","902",NA,-18.653988,147.7217695,2012,NA,"2012","10","_","HARD CORAL","HARD CORAL",10542,237900,0.044312736443884,"_.10",1808,10376
"12038","47","11004","1541",NA,-18.6686025,147.716669,2012,NA,"2012","10","_","HARD CORAL","HARD CORAL",2471,75200,0.0328590425531915,"_.10",1808,10379
"12039","47","11005","720",NA,-18.5908305,147.5641839,2012,NA,"2012","10","_","HARD CORAL","HARD CORAL",4683,37500,0.12488,"_.10",1808,10326
"12040","47","11006","1478",NA,-18.586761,147.573397,2012,NA,"2012","10","_","HARD CORAL","HARD CORAL",28350,215075,0.131814483319772,"_.10",1808,10326
"12041","47","11007","630",NA,-18.5756355,147.580838,2012,NA,"2012","10","_","HARD CORAL","HARD CORAL",1417,23796,0.0595478231635569,"_.10",1808,10330
"12042","47","12001","67",NA,-14.92323051,145.7012303,2012,NA,"2012","10","_","HARD CORAL","HARD CORAL",12494,35600,0.350955056179775,"_.10",1837,4235
"12043","47","12002","1679",NA,-14.929987,145.704016,2012,NA,"2012","10","_","HARD CORAL","HARD CORAL",3855,11500,0.335217391304348,"_.10",1837,4235
"12044","47","12003","577",NA,-15.397084,145.7639365,2012,NA,"2012","10","_","HARD CORAL","HARD CORAL",4050,11850,0.341772151898734,"_.10",1837,5095
"12045","47","12004","931","1",-14.625302,145.6288537,2016,NA,"2016","10","_","HARD CORAL","HARD CORAL",3635,75985,0.0478383891557544,"_.10",1837,4180
"12046","47","12004","931","1",-14.625302,145.6288537,2017,NA,"2017","10","_","HARD CORAL","HARD CORAL",1125,31163,0.0361005038025864,"_.10",1837,4180
"12047","47","12005","799","1",-14.5762962,145.6132551,2014,NA,"2014","10","_","HARD CORAL","HARD CORAL",219,1750,0.125142857142857,"_.10",1837,4186
"12048","47","12005","799","1",-14.5762962,145.6132551,2016,NA,"2016","10","_","HARD CORAL","HARD CORAL",3417,72121,0.0473787107777208,"_.10",1837,4186
"12049","47","12005","799","1",-14.5762962,145.6132551,2017,NA,"2017","10","_","HARD CORAL","HARD CORAL",2249,31100,0.0723151125401929,"_.10",1837,4186
"12050","47","12005","799",NA,-14.5762962,145.6132551,2012,NA,"2012","10","_","HARD CORAL","HARD CORAL",25183,111800,0.225250447227191,"_.10",1837,4186
"12051","47","12007","928",NA,-14.491268,145.514689,2012,NA,"2012","10","_","HARD CORAL","HARD CORAL",10441,63298,0.164949919428734,"_.10",1837,4627
"12052","47","12008","354",NA,-13.8875634,146.556899,2012,NA,"2012","10","_","HARD CORAL","HARD CORAL",4817,11450,0.420698689956332,"_.10",1828,7510
"12053","47","12009","136",NA,-13.95020644,146.6006842,2012,NA,"2012","10","_","HARD CORAL","HARD CORAL",6220,35500,0.175211267605634,"_.10",1828,7519
"12054","47","12010","246","1",-13.91356998,146.5683172,2014,NA,"2014","10","_","HARD CORAL","HARD CORAL",2791,16850,0.165637982195846,"_.10",1828,7518
"12055","47","12010","246",NA,-13.91356998,146.5683172,2012,NA,"2012","10","_","HARD CORAL","HARD CORAL",7488,37150,0.201561238223419,"_.10",1828,7518
"12056","47","12011","558","1",-13.82668034,146.5638772,2014,NA,"2014","10","_","HARD CORAL","HARD CORAL",30,200,0.15,"_.10",1828,7533
"12057","47","12011","558",NA,-13.82668034,146.5638772,2012,NA,"2012","10","_","HARD CORAL","HARD CORAL",59623,185177,0.32197843144667,"_.10",1828,7533
"12058","47","12012","504",NA,-13.84983882,146.5640329,2012,NA,"2012","10","_","HARD CORAL","HARD CORAL",3759,14630,0.256937799043062,"_.10",1828,7532
"12059","47","12013","1598","1",-13.87810329,146.5573195,2012,NA,"2012","10","_","HARD CORAL","HARD CORAL",3975,14627,0.271757708347576,"_.10",1828,7510
"12060","47","12013","1598","1",-13.87810329,146.5573195,2014,NA,"2014","10","_","HARD CORAL","HARD CORAL",1719,7435,0.231203765971755,"_.10",1828,7510
"12061","47","12014","1224","1",-13.87086128,146.5567378,2012,NA,"2012","10","_","HARD CORAL","HARD CORAL",4603,19942,0.230819376190954,"_.10",1828,7512
"12062","47","12014","1224","1",-13.87086128,146.5567378,2014,NA,"2014","10","_","HARD CORAL","HARD CORAL",1637,8952,0.182864164432529,"_.10",1828,7512
"12063","47","12015","1420","1",-13.88735665,146.5569767,2012,NA,"2012","10","_","HARD CORAL","HARD CORAL",14512,43435,0.334108437895706,"_.10",1828,7510
"12064","47","12016","647","1",-13.8935969,146.5566514,2012,NA,"2012","10","_","HARD CORAL","HARD CORAL",22360,76075,0.29392047321722,"_.10",1828,7510
"12065","47","12016","647","1",-13.8935969,146.5566514,2014,NA,"2014","10","_","HARD CORAL","HARD CORAL",526,2840,0.185211267605634,"_.10",1828,7510
"12066","47","12018","745","1",-13.80297311,146.5617203,2012,NA,"2012","10","_","HARD CORAL","HARD CORAL",11199,38444,0.291306835917178,"_.10",1828,7521
"12067","47","12018","745","1",-13.80297311,146.5617203,2014,NA,"2014","10","_","HARD CORAL","HARD CORAL",4667,20148,0.231635894381576,"_.10",1828,7521
"12068","47","12019","402","1",-13.8190684,146.5598691,2012,NA,"2012","10","_","HARD CORAL","HARD CORAL",8958,39010,0.229633427326327,"_.10",1828,7531
"12069","47","12021","438",NA,-13.83261126,146.6092596,2012,NA,"2012","10","_","HARD CORAL","HARD CORAL",8281,42002,0.197157278224846,"_.10",1828,7527
"12070","47","12022","192","1",-13.80346727,146.5505996,2014,NA,"2014","10","_","HARD CORAL","HARD CORAL",6518,36864,0.176812065972222,"_.10",1828,7531
"12071","47","12022","192",NA,-13.80346727,146.5505996,2012,NA,"2012","10","_","HARD CORAL","HARD CORAL",13979,57992,0.24105048972272,"_.10",1828,7531
"12072","47","12023","64",NA,-13.81354675,146.5878659,2012,NA,"2012","10","_","HARD CORAL","HARD CORAL",11648,41369,0.281563489569484,"_.10",1828,7522
"12073","47","12024","711","1",-13.80934893,146.5524361,2012,NA,"2012","10","_","HARD CORAL","HARD CORAL",3644,11432,0.318754373687894,"_.10",1828,7531
"12074","47","12024","711","1",-13.80934893,146.5524361,2014,NA,"2014","10","_","HARD CORAL","HARD CORAL",537,2350,0.228510638297872,"_.10",1828,7531
"12075","47","12025","1395","1",-14.50066713,145.5583218,2014,NA,"2014","10","_","HARD CORAL","HARD CORAL",218,1500,0.145333333333333,"_.10",1837,4624
"12076","47","12025","1395","1",-14.50066713,145.5583218,2016,NA,"2016","10","_","HARD CORAL","HARD CORAL",7650,75430,0.101418533739891,"_.10",1837,4624
"12077","47","12025","1395","1",-14.50066713,145.5583218,2017,NA,"2017","10","_","HARD CORAL","HARD CORAL",3744,27787,0.134739266563501,"_.10",1837,4624
"12078","47","12025","1395",NA,-14.50066713,145.5583218,2012,NA,"2012","10","_","HARD CORAL","HARD CORAL",7025,63611,0.110436874125544,"_.10",1837,4624
"12079","47","12026","1119","1",-14.47771273,145.5409832,2012,NA,"2012","10","_","HARD CORAL","HARD CORAL",7677,74474,0.103082955125279,"_.10",1837,4630
"12080","47","12026","1119","1",-14.47771273,145.5409832,2016,NA,"2016","10","_","HARD CORAL","HARD CORAL",4579,71589,0.0639623405830505,"_.10",1837,4630
"12081","47","12026","1119","1",-14.47771273,145.5409832,2017,NA,"2017","10","_","HARD CORAL","HARD CORAL",3531,54220,0.0651235706381409,"_.10",1837,4630
"12082","47","12027","405","1",-14.47317569,145.5236048,2014,NA,"2014","10","_","HARD CORAL","HARD CORAL",334,2780,0.120143884892086,"_.10",1837,4631
"12083","47","12027","405","1",-14.47317569,145.5236048,2016,NA,"2016","10","_","HARD CORAL","HARD CORAL",2027,39936,0.0507562099358974,"_.10",1837,4631
"12084","47","12027","405","1",-14.47317569,145.5236048,2017,NA,"2017","10","_","HARD CORAL","HARD CORAL",5164,70614,0.0731299742260741,"_.10",1837,4631
"12085","47","12027","405",NA,-14.47317569,145.5236048,2012,NA,"2012","10","_","HARD CORAL","HARD CORAL",11004,65521,0.167946154667969,"_.10",1837,4631
"12086","47","12028","295","1",-14.58503321,145.6288429,2012,NA,"2012","10","_","HARD CORAL","HARD CORAL",13078,73398,0.178179241941197,"_.10",1837,4189
"12087","47","12028","295","1",-14.58503321,145.6288429,2014,NA,"2014","10","_","HARD CORAL","HARD CORAL",248,1450,0.171034482758621,"_.10",1837,4189
"12088","47","12028","295","1",-14.58503321,145.6288429,2016,NA,"2016","10","_","HARD CORAL","HARD CORAL",2556,35071,0.0728807276667332,"_.10",1837,4189
"12089","47","12028","295","1",-14.58503321,145.6288429,2017,NA,"2017","10","_","HARD CORAL","HARD CORAL",2186,34300,0.063731778425656,"_.10",1837,4189
"12090","47","12029","1295","1",-14.66335924,145.6640683,2012,NA,"2012","10","_","HARD CORAL","HARD CORAL",4078,31965,0.127577037384639,"_.10",1837,4190
"12091","47","12029","1295","1",-14.66335924,145.6640683,2014,NA,"2014","10","_","HARD CORAL","HARD CORAL",3593,34023,0.105605031890192,"_.10",1837,4190
"12092","47","12030","161","1",-14.93246981,145.6862287,2012,NA,"2012","10","_","HARD CORAL","HARD CORAL",18709,80206,0.233261850734359,"_.10",1837,4236
"12093","47","12030","161","1",-14.93246981,145.6862287,2014,NA,"2014","10","_","HARD CORAL","HARD CORAL",478,1500,0.318666666666667,"_.10",1837,4236
"12094","47","12030","161","1",-14.93246981,145.6862287,2016,NA,"2016","10","_","HARD CORAL","HARD CORAL",4187,48352,0.0865941429516876,"_.10",1837,4236
"12095","47","12030","161","1",-14.93246981,145.6862287,2017,NA,"2017","10","_","HARD CORAL","HARD CORAL",2642,32449,0.0814200745785695,"_.10",1837,4236
"12096","47","12031","862","1",-14.92795306,145.678522,2012,NA,"2012","10","_","HARD CORAL","HARD CORAL",1991,7383,0.269673574427739,"_.10",1837,4236
"12097","47","12033","803","1",-14.95997201,145.7072295,2014,NA,"2014","10","_","HARD CORAL","HARD CORAL",225,1500,0.15,"_.10",1837,4513
"12098","47","12033","803","1",-14.95997201,145.7072295,2016,NA,"2016","10","_","HARD CORAL","HARD CORAL",4711,45094,0.104470661285315,"_.10",1837,4513
"12099","47","12033","803",NA,-14.95997201,145.7072295,2012,NA,"2012","10","_","HARD CORAL","HARD CORAL",7492,48475,0.15455389375967,"_.10",1837,4513
"12100","47","12034","187","1",-14.94397354,145.6955641,2012,NA,"2012","10","_","HARD CORAL","HARD CORAL",8157,74121,0.110049783462177,"_.10",1837,4239
"12101","47","12034","187","1",-14.94397354,145.6955641,2014,NA,"2014","10","_","HARD CORAL","HARD CORAL",105,1450,0.0724137931034483,"_.10",1837,4239
"12102","47","12034","187","1",-14.94397354,145.6955641,2016,NA,"2016","10","_","HARD CORAL","HARD CORAL",2386,37870,0.063005017163982,"_.10",1837,4239
"12103","47","12034","187","1",-14.94397354,145.6955641,2017,NA,"2017","10","_","HARD CORAL","HARD CORAL",724,9000,0.0804444444444444,"_.10",1837,4239
"12104","47","12035","1190","1",-14.66688891,145.6674639,2012,NA,"2012","10","_","HARD CORAL","HARD CORAL",9130,77039,0.118511403315204,"_.10",1837,4190
"12105","47","12035","1190","1",-14.66688891,145.6674639,2014,NA,"2014","10","_","HARD CORAL","HARD CORAL",184,1500,0.122666666666667,"_.10",1837,4190
"12106","47","12036","1442","1",-15.38671462,145.7870064,2012,NA,"2012","10","_","HARD CORAL","HARD CORAL",3141,39017,0.0805033703257554,"_.10",1837,5094
"12107","47","12036","1442","1",-15.38671462,145.7870064,2014,NA,"2014","10","_","HARD CORAL","HARD CORAL",271,2950,0.091864406779661,"_.10",1837,5094
"12108","47","12036","1442","1",-15.38671462,145.7870064,2016,NA,"2016","10","_","HARD CORAL","HARD CORAL",5687,53378,0.106542021057364,"_.10",1837,5094
"12109","47","12036","1442","1",-15.38671462,145.7870064,2017,NA,"2017","10","_","HARD CORAL","HARD CORAL",4087,34276,0.119237950752713,"_.10",1837,5094
"12110","47","12037","1678","1",-15.39930653,145.7687565,2012,NA,"2012","10","_","HARD CORAL","HARD CORAL",4537,34899,0.130003725035101,"_.10",1837,5095
"12111","47","12037","1678","1",-15.39930653,145.7687565,2016,NA,"2016","10","_","HARD CORAL","HARD CORAL",4805,52200,0.0920498084291188,"_.10",1837,5095
"12112","47","12038","579","1",-15.33849925,145.7852149,2012,NA,"2012","10","_","HARD CORAL","HARD CORAL",7669,44549,0.172147522952255,"_.10",1837,5097
"12113","47","12038","579","1",-15.33849925,145.7852149,2014,NA,"2014","10","_","HARD CORAL","HARD CORAL",150,700,0.214285714285714,"_.10",1837,5097
"12114","47","12038","579","1",-15.33849925,145.7852149,2016,NA,"2016","10","_","HARD CORAL","HARD CORAL",4998,62332,0.0801835333376115,"_.10",1837,5097
"12115","47","12038","579","1",-15.33849925,145.7852149,2017,NA,"2017","10","_","HARD CORAL","HARD CORAL",3656,43648,0.0837609970674487,"_.10",1837,5097
"12116","47","13001","1600","1",-23.43365975,151.99488,2012,NA,"2012","10","_","HARD CORAL","HARD CORAL",7479,32597,0.22943829186735,"_.10",1829,16052
"12117","47","13001","1600","1",-23.43365975,151.99488,2016,NA,"2016","10","_","HARD CORAL","HARD CORAL",1595,10574,0.150841687157178,"_.10",1829,16052
"12118","47","13002","1194","1",-23.43530455,151.9667689,2016,NA,"2016","10","_","HARD CORAL","HARD CORAL",718,5247,0.13684009910425,"_.10",1829,16053
"12119","47","13002","1194",NA,-23.43530455,151.9667689,2012,NA,"2012","10","_","HARD CORAL","HARD CORAL",6377,41324,0.154317103862162,"_.10",1829,16053
"12120","47","13003","472","1",-23.30656826,151.9202953,2012,NA,"2012","10","_","HARD CORAL","HARD CORAL",5845,35549,0.164420940110833,"_.10",1830,14268
"12121","47","13003","472","1",-23.30656826,151.9202953,2016,NA,"2016","10","_","HARD CORAL","HARD CORAL",2169,14728,0.147270505160239,"_.10",1830,14268
"12122","47","13005","751","1",-23.51171267,152.0764557,2012,NA,"2012","10","_","HARD CORAL","HARD CORAL",8085,43493,0.185891982617893,"_.10",1829,16059
"12123","47","13005","751","1",-23.51171267,152.0764557,2016,NA,"2016","10","_","HARD CORAL","HARD CORAL",854,2870,0.297560975609756,"_.10",1829,16059
"12124","47","14001","1561","1",-16.42148344,146.0029966,2017,NA,"2017","10","_","HARD CORAL","HARD CORAL",1566,14550,0.107628865979381,"_.10",1819,11221
"12125","47","14001","1561",NA,-16.42148344,146.0029966,2012,NA,"2012","10","_","HARD CORAL","HARD CORAL",6602,38249,0.172605819759994,"_.10",1819,11221
"12126","47","14002","480","1",-16.43461152,146.0017485,2012,NA,"2012","10","_","HARD CORAL","HARD CORAL",5442,41035,0.132618496405507,"_.10",1819,11221
"12127","47","14004","1058","1",-16.24335817,145.8668188,2012,NA,"2012","10","_","HARD CORAL","HARD CORAL",2316,9696,0.238861386138614,"_.10",1819,10658
"12128","47","14005","685","1",-16.24378011,145.8692197,2012,NA,"2012","10","_","HARD CORAL","HARD CORAL",8012,41694,0.192161941766201,"_.10",1819,10658
"12129","47","14005","685","1",-16.24378011,145.8692197,2016,NA,"2016","10","_","HARD CORAL","HARD CORAL",6117,27894,0.219294471929447,"_.10",1819,10658
"12130","47","14006","1632","1",-16.23166581,145.9034743,2012,NA,"2012","10","_","HARD CORAL","HARD CORAL",6345,42200,0.150355450236967,"_.10",1819,10659
"12131","47","14006","1632","1",-16.23166581,145.9034743,2016,NA,"2016","10","_","HARD CORAL","HARD CORAL",3888,34140,0.113884007029877,"_.10",1819,10659
"12132","47","14007","1249","1",-16.20517948,145.9048908,2016,NA,"2016","10","_","HARD CORAL","HARD CORAL",598,6250,0.09568,"_.10",1819,10722
"12133","47","14007","1249",NA,-16.20517948,145.9048908,2012,NA,"2012","10","_","HARD CORAL","HARD CORAL",6733,39148,0.171988351895371,"_.10",1819,10722
"12134","47","14008","788","1",-16.07186475,145.8442102,2012,NA,"2012","10","_","HARD CORAL","HARD CORAL",766,4100,0.186829268292683,"_.10",1819,10610
"12135","47","14009","1535","1",-16.13203156,145.8117343,2014,NA,"2014","10","_","HARD CORAL","HARD CORAL",550,2400,0.229166666666667,"_.10",1819,10566
"12136","47","14009","1535","1",-16.13203156,145.8117343,2016,NA,"2016","10","_","HARD CORAL","HARD CORAL",5786,26950,0.21469387755102,"_.10",1819,10566
"12137","47","14009","1535","1",-16.13203156,145.8117343,2017,NA,"2017","10","_","HARD CORAL","HARD CORAL",4043,28950,0.139654576856649,"_.10",1819,10566
"12138","47","14009","1535",NA,-16.13203156,145.8117343,2012,NA,"2012","10","_","HARD CORAL","HARD CORAL",15648,70800,0.221016949152542,"_.10",1819,10566
"12139","47","14010","508","1",-16.11346771,145.8628949,2012,NA,"2012","10","_","HARD CORAL","HARD CORAL",4293,25175,0.170526315789474,"_.10",1819,10718
"12140","47","14010","508","1",-16.11346771,145.8628949,2016,NA,"2016","10","_","HARD CORAL","HARD CORAL",5548,41391,0.134038800705467,"_.10",1819,10718
"12141","47","14010","508","1",-16.11346771,145.8628949,2017,NA,"2017","10","_","HARD CORAL","HARD CORAL",531,6400,0.08296875,"_.10",1819,10718
"12142","47","14011","619","1",-16.07593964,145.8514621,2012,NA,"2012","10","_","HARD CORAL","HARD CORAL",4148,39448,0.105151084972622,"_.10",1819,10610
"12143","47","14011","619","1",-16.07593964,145.8514621,2016,NA,"2016","10","_","HARD CORAL","HARD CORAL",10305,89080,0.115682532555007,"_.10",1819,10610
"12144","47","14011","619","1",-16.07593964,145.8514621,2017,NA,"2017","10","_","HARD CORAL","HARD CORAL",3170,33934,0.0934166322862026,"_.10",1819,10610
"12145","47","14012","749","1",-16.03180472,145.8578331,2012,NA,"2012","10","_","HARD CORAL","HARD CORAL",3118,6449,0.48348581175376,"_.10",1819,10614
"12146","47","14013","340","1",-16.04131225,145.8365085,2012,NA,"2012","10","_","HARD CORAL","HARD CORAL",8475,34750,0.243884892086331,"_.10",1819,10615
"12147","47","14014","708","1",-16.03824746,145.8391041,2012,NA,"2012","10","_","HARD CORAL","HARD CORAL",6686,37300,0.179249329758713,"_.10",1819,10615
"12148","47","14015","616","1",-16.02975626,145.8590621,2012,NA,"2012","10","_","HARD CORAL","HARD CORAL",5586,28511,0.195924380063835,"_.10",1819,10622
"12149","47","14015","616","1",-16.02975626,145.8590621,2016,NA,"2016","10","_","HARD CORAL","HARD CORAL",3993,23929,0.16686865309875,"_.10",1819,10622
"12150","47","14016","1576","1",-15.94711273,145.8347908,2012,NA,"2012","10","_","HARD CORAL","HARD CORAL",14526,112371,0.129268227567611,"_.10",1819,10460
"12151","47","14016","1576","1",-15.94711273,145.8347908,2016,NA,"2016","10","_","HARD CORAL","HARD CORAL",10820,64550,0.167621998450813,"_.10",1819,10460
"12152","47","14017","815","1",-15.92901997,145.8247746,2012,NA,"2012","10","_","HARD CORAL","HARD CORAL",18064,76198,0.23706658967427,"_.10",1819,10458
"12153","47","14018","1159","1",-15.96647488,145.8242895,2012,NA,"2012","10","_","HARD CORAL","HARD CORAL",35375,139036,0.254430507206767,"_.10",1819,10601
"12154","47","14018","1159","1",-15.96647488,145.8242895,2016,NA,"2016","10","_","HARD CORAL","HARD CORAL",8261,52550,0.157202664129401,"_.10",1819,10601
"12155","47","14019","629","1",-16.43581867,145.9935963,2012,NA,"2012","10","_","HARD CORAL","HARD CORAL",10419,49091,0.212238495854637,"_.10",1819,11215
"12156","47","14019","629","1",-16.43581867,145.9935963,2016,NA,"2016","10","_","HARD CORAL","HARD CORAL",2801,13850,0.202238267148014,"_.10",1819,11215
"12157","47","14019","629","1",-16.43581867,145.9935963,2017,NA,"2017","10","_","HARD CORAL","HARD CORAL",5095,29600,0.172128378378378,"_.10",1819,11215
"12158","47","15001","1350","1",-11.83999597,144.0269204,2012,NA,"2012","10","_","HARD CORAL","HARD CORAL",4004,27799,0.144033958056045,"_.10",1837,8998
"12159","47","15001","1350","1",-11.83999597,144.0269204,2017,NA,"2017","10","_","HARD CORAL","HARD CORAL",5054,28500,0.177333333333333,"_.10",1837,8998
"12160","47","15002","239","1",-11.77766289,143.982943,2012,NA,"2012","10","_","HARD CORAL","HARD CORAL",753,7200,0.104583333333333,"_.10",1837,8939
